Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
4932	-50.20414	-95.1882	44.98406	0.00772055	0.038626	0.0341663	0.0154068	0.0210106	0.000139045	0.00832861	0.00312119	0.00446284	0.0191212	0.010538	0.0118949	0.0105849	0.0494718	0.0200631	0.00552119	0.00519099	0.00134215	0.000197358	0.0320016	0.00095039	0.0183526	0.0271872	0.00236219	0.0294143	0.0389616	0.0025724	0.0220057	0.0036903	0.00954718	0.00131669	0.026848	0.016244	0.00474764	0.0265688	0.0847664	1.38135	0.599495	0.779158	0.925101	1.08096	1.28344	1.66807	0.3699713	0.02556876	0.0145759	0.0729236	0.0645039	0.0290872	0.0396667	0.000262509	0.0157239	0.00589262	0.00842556	0.0360997	0.0198951	0.0224569	0.0199837	0.0933997	0.0378779	0.0104237	0.00980027	0.00253389	0.0003726	0.0604171	0.00179428	0.0346486	0.0513278	0.00445966	0.0555323	0.0735572	0.00485654	0.0415454	0.00696706	0.0180245	0.00248582	0.0506873	0.0306677	0.00896325	0.0501603	0.5296783
4968	-44.77162	-89.45974	44.68812	0.00505024	0.0469378	0.00949397	0.000874429	0.0177795	7.58174e-05	0.00344041	0.00434283	0.00193316	0.0102208	0.012191	0.000429817	0.0101793	0.0270762	0.00269218	0.000474722	0.0101375	0.00185957	2.67086e-05	0.0336079	0.00635774	0.0646463	0.00615622	0.00163041	0.0100829	0.0103634	0.00221105	0.0271011	0.00627355	0.00434397	0.0111685	0.0158309	0.0305998	0.0269677	0.0240658	0.0494043	1.39608	0.39617	0.636628	0.868592	1.15129	1.57078	2.52417	0.6694989	0.01474492	0.0113076	0.105095	0.0212572	0.00195787	0.0398087	0.000169757	0.00770315	0.00972369	0.0043284	0.0228846	0.0272959	0.00096237	0.0227918	0.0606243	0.00602785	0.00106291	0.0226982	0.00416362	5.98013e-05	0.0752488	0.0142351	0.144745	0.0137839	0.00365052	0.0225758	0.023204	0.00495059	0.0606799	0.0140466	0.00972626	0.0250065	0.0354458	0.0685137	0.0603814	0.0538839	0.4466231
5004	-51.6585	-94.67884	43.02034	0.00726608	0.0353462	0.0150178	0.00342494	0.0151144	0.00148357	0.0043906	0.00341394	0.00467395	0.00279049	0.00471818	0.0269675	0.0232584	0.0535956	0.0102157	0.00315471	0.00409614	0.00188484	0.00193272	0.00721208	0.0132377	0.0443542	0.0150619	0.0125159	0.0130879	0.0262829	0.00952183	0.0534231	0.0346056	0.000567832	0.00606158	0.0473039	0.0194653	0.0198893	0.0341477	1.21818	0.909091	0.296844	0.553033	0.831272	1.20298	1.80821	3.36877	0.8782023	0.5583335	0.0125389	0.060996	0.0259157	0.00591032	0.0260825	0.00256016	0.00757674	0.00589135	0.00806571	0.00481548	0.00814204	0.046537	0.0401364	0.0924884	0.0176289	0.00544399	0.0070686	0.00325262	0.00333524	0.0124457	0.0228439	0.0765408	0.0259919	0.0215984	0.0225854	0.0453556	0.0164316	0.0921908	0.0597178	0.000979891	0.0104603	0.081631	0.0335908	0.0343224	0.0589278	0.5794845
5040	-44.48613	-89.23158	44.74544	0.00351733	0.017333	0.0131894	0.0273451	0.0125934	0.00315985	0.00984687	0.0192742	0.02871	0.00736643	0.0115317	0.0203818	0.0120934	0.075847	0.00750515	0.025636	0.0102187	0.00172771	0.00203285	0.0590283	0.0441157	0.079831	0.0299301	0.0355921	0.0238669	0.00548615	0.00980592	0.0523983	0.0168438	0.000273011	0.0033459	0.0152749	0.03936	0.0178571	0.00278543	0.121884	1.36588	0.521873	0.728208	0.905787	1.10401	1.37323	1.91618	0.4702344	0.03718104	0.00472058	0.0232626	0.0177014	0.0366996	0.0169015	0.00424082	0.0132154	0.0258678	0.0385315	0.00988644	0.0154766	0.0273542	0.0162304	0.101794	0.0100726	0.0344059	0.0137144	0.00231875	0.00272828	0.0792215	0.0592074	0.107141	0.040169	0.047768	0.0320317	0.00736292	0.0131605	0.0703235	0.0226059	0.000366406	0.00449051	0.0205004	0.0528248	0.0239659	0.0037383	0.7451046
5076	-46.9041	-91.58508	44.68099	0.00591209	0.0173094	0.0137189	0.00243653	0.0468016	0.0303036	0.00104403	0.0119577	0.0108093	0.0251343	0.0183086	0.00276756	0.00882679	0.060013	0.00175969	0.00254987	0.0271253	0.00114663	0.00726779	0.0275698	0.0122136	0.0605268	0.007997	0.00235762	0.0107995	0.0131808	0.00926058	0.031671	0.00795392	0.000287337	0.0163567	0.00285883	0.0280927	0.055546	0.00788615	0.249678	1.31263	0.570359	0.760454	0.918115	1.08919	1.315	1.75328	0.4059954	0.0792548	0.0100247	0.0293503	0.0232622	0.00413145	0.0793583	0.0513837	0.00177029	0.0202758	0.0183286	0.0426185	0.0310446	0.00469276	0.014967	0.10176	0.00298378	0.00432364	0.0459946	0.00194426	0.0123235	0.0467482	0.0207098	0.102631	0.01356	0.00399765	0.0183119	0.0223497	0.0157025	0.0537023	0.0134869	0.000487218	0.0277349	0.00484752	0.0476348	0.0941855	0.013372	0.5897511
5112	-47.56511	-91.06017	43.49505	0.00275559	0.00641928	0.00671968	0.00170684	0.0403874	0.00260548	0.00187082	0.00530349	0.0116663	0.00936186	5.17787e-05	0.015384	0.0028679	0.0491813	0.0018201	0.0232876	0.0117378	0.0153759	0.00311731	0.000678551	0.0141754	0.0158885	0.00182455	0.0220627	0.0444178	0.00833214	0.01202	0.00849961	0.002605	0.00960571	0.0756739	0.0170739	0.0199821	0.0338365	0.00406733	0.0044882	1.4148	0.247116	0.505727	0.808402	1.23701	1.97735	4.04668	1.010775	0.001321805	0.00548524	0.0127781	0.0133761	0.00339762	0.0803946	0.00518644	0.00372404	0.0105571	0.0232229	0.0186356	0.00010307	0.0306232	0.00570882	0.0978997	0.00362307	0.046356	0.0233651	0.0306071	0.00620527	0.00135072	0.0282173	0.0316275	0.00363193	0.0439177	0.0884176	0.0165858	0.0239269	0.0169192	0.00518549	0.019121	0.150636	0.0339871	0.0397762	0.0673546	0.00809638	0.5023642
5148	-57.25068	-102.0797	44.82905	0.0105731	0.0197875	0.00555618	0.000444026	0.0295393	0.0198091	0.00235739	0.0216012	0.00444646	0.0252496	0.00675564	0.021704	0.00521992	0.031919	0.00260296	0.0172007	0.00321571	0.0010205	0.00274044	0.0168047	0.0153255	0.0147991	0.0254842	0.00826133	0.0355592	0.00795131	0.016256	0.0387923	0.00777083	0.0108479	0.0138354	0.0216678	0.0226839	0.0123986	0.0109636	0.33371	1.27762	0.820132	0.907822	0.97028	1.03063	1.10154	1.21932	0.1433777	0.1088317	0.0206851	0.0387121	0.0108701	0.00086869	0.0577906	0.0387545	0.00461198	0.0422605	0.00869903	0.0493981	0.0132167	0.0424615	0.0102122	0.0624461	0.00509241	0.0336514	0.00629119	0.00199651	0.00536138	0.0328767	0.0299826	0.0289528	0.0498571	0.0161624	0.0695677	0.0155559	0.0318032	0.0758931	0.0152028	0.0212228	0.0270675	0.0423909	0.0443787	0.0242566	0.0214492	0.5111444
5184	-47.58031	-92.22575	44.64544	0.00635558	0.0612396	0.0317881	0.00708917	0.0328401	0.0308845	0.00312228	0.0151306	0.0129638	0.0482782	0.00456283	0.0308442	0.0288522	0.0423717	8.01852e-05	0.0422484	0.00274553	0.0102994	0.025303	0.0242524	0.000874687	0.0365555	0.0323282	0.0438483	0.0329524	0.00927866	0.0520229	0.00601438	0.0112777	0.0441133	0.0158513	0.13366	0.017488	0.0353167	0.00410969	0.0169378	1.40961	0.690239	0.834602	0.945155	1.05803	1.19818	1.44877	0.2680541	0.005006655	0.00678331	0.065361	0.0339275	0.00756627	0.0350503	0.032963	0.0033324	0.0161489	0.0138362	0.0515273	0.00486991	0.03292	0.030794	0.0452233	8.55817e-05	0.0450917	0.00293031	0.0109925	0.0270058	0.0258846	0.000933554	0.0390157	0.0345039	0.0467993	0.0351701	0.00990311	0.055524	0.00641915	0.0120366	0.0470822	0.0169181	0.142656	0.0186649	0.0376935	0.00438627	0.9369436
5220	-53.23663	-97.05275	43.81612	0.0100229	0.0269864	0.0321038	0.00644917	0.0332935	0.00449037	0.00436839	0.0222615	0.0197726	0.0017332	0.00991513	0.0025375	0.00120034	0.0262715	0.000200584	0.00814047	0.0261148	0.0261391	0.0212391	0.0171314	0.0122879	0.00037264	0.00439412	0.0210853	0.0146241	0.00541957	0.000376818	0.0548761	0.018119	0.0383759	0.00638822	0.00801669	0.0405709	0.0253922	0.0162602	0.603847	1.16506	0.337999	0.589184	0.847857	1.17944	1.69726	2.95859	0.784322	0.2159563	0.0176793	0.0476008	0.0566273	0.0113756	0.0587258	0.00792048	0.00770532	0.0392667	0.0348765	0.00305716	0.0174891	0.00447585	0.00211726	0.0463397	0.000353807	0.0143588	0.0460634	0.0461062	0.0374633	0.0302177	0.0216745	0.000657293	0.00775071	0.037192	0.0257951	0.00955949	0.000664662	0.0967949	0.0319598	0.0676906	0.0112681	0.0141405	0.0715624	0.0447888	0.028681	0.5669313
5256	-50.84603	-95.61466	44.76863	0.00782897	0.0293951	0.00224996	0.0181443	0.0185004	0.0319565	0.0558096	0.000372998	0.0114715	0.0728716	0.0199349	0.00757496	0.000924231	0.0269611	0.000388288	0.00585593	0.0339344	0.0151629	0.00444928	0.00453533	0.0249908	0.00155667	0.0453588	0.0145879	0.00287805	0.0468547	0.000976808	0.0304232	0.000975665	0.0110217	0.0108122	0.00547724	0.0310521	0.0105672	0.029212	0.118636	1.36724	0.492452	0.707889	0.897825	1.1138	1.41265	2.03066	0.512192	0.03615442	0.0123278	0.0462866	0.00354287	0.0285707	0.0291314	0.0503198	0.0878798	0.000587335	0.0180635	0.114746	0.0313903	0.0119278	0.00145533	0.0424539	0.000611413	0.00922096	0.0534344	0.0238761	0.007006	0.0071415	0.0393514	0.00245119	0.0714235	0.0229706	0.00453189	0.0737791	0.00153812	0.0479055	0.00153632	0.0173551	0.0170253	0.00862467	0.0488957	0.0166395	0.0459983	0.6350675
5292	-45.36575	-90.26939	44.90364	0.0282713	0.0534957	0.0114338	0.00438353	0.0329014	0.0134345	0.0208595	0.0257316	0.0286599	0.0171373	0.00980144	0.00830426	0.00787935	0.084775	0.00576412	0.0299395	0.00955499	0.00481835	0.0148165	0.0201203	0.0103444	0.00157761	0.0233626	0.000888169	0.00759159	0.0656628	0.0116675	0.0379085	0.00208593	0.0278498	0.072063	0.0166655	0.0189728	0.0486352	0.00175897	0.109335	1.37111	0.654066	0.812977	0.937446	1.06673	1.23005	1.5289	0.3069769	0.03322565	0.0362864	0.068662	0.0146753	0.00562629	0.0422291	0.0172432	0.0267733	0.0330267	0.0367851	0.0219958	0.0125802	0.0106586	0.0101132	0.108809	0.00739827	0.0384275	0.0122639	0.00618438	0.0190171	0.0258245	0.0132771	0.00202487	0.029986	0.00113997	0.00974384	0.0842786	0.0149753	0.0486557	0.0026773	0.0357453	0.0924932	0.0213903	0.0243517	0.0624235	0.00225765	0.7791167
5328	-52.27767	-96.66128	44.38361	0.00596288	0.0536604	0.00778211	0.000848888	0.00142695	0.0299265	0.0131892	0.00142934	0.00227724	0.0135426	0.00325972	0.0140084	0.0409641	0.0309603	0.00652722	0.00526777	0.000297396	0.00361146	0.00213727	0.00111907	0.0230626	0.0104655	0.00123923	0.00302824	0.0160746	0.0440707	0.0169796	0.0370118	0.00426977	0.00782914	0.0131274	0.0155554	0.0528747	0.00928387	0.0244249	0.329212	1.2795	0.439082	0.669373	0.882291	1.13341	1.49393	2.27748	0.5951363	0.1072076	0.0115226	0.103692	0.015038	0.00164038	0.00275741	0.0578295	0.0254865	0.00276203	0.0044005	0.0261695	0.00629902	0.0270696	0.0791583	0.059827	0.0126131	0.0101793	0.000574683	0.00697872	0.00413002	0.00216248	0.0445658	0.0202233	0.00239466	0.00585171	0.0310623	0.0851613	0.0328111	0.0715209	0.00825082	0.0151289	0.0253671	0.030059	0.102174	0.01794	0.0471983	0.5174961
5364	-46.50185	-91.61964	45.11779	0.000866672	0.0663972	0.00912946	0.0378833	0.0248004	0.00596289	0.00148212	0.00179986	0.0285949	0.0598219	0.00140759	0.0140325	0.00923308	0.0277719	0.00295192	0.0123021	0.0301566	0.0159616	0.0169564	0.00354114	0.0406188	0.00733452	0.0210908	0.0105398	0.0621722	0.00338943	0.00596378	0.02774	0.000913462	0.0310864	0.0357367	0.00974465	0.0540173	0.0255219	0.0118685	0.172599	1.34475	0.954461	0.977526	0.992933	1.00712	1.02299	1.04771	0.03370079	0.05347927	0.00120573	0.0923732	0.0127011	0.0527042	0.0345028	0.00829571	0.00206196	0.00250401	0.0397819	0.0832256	0.00195827	0.0195223	0.0128453	0.038637	0.00410678	0.0171149	0.0419546	0.0222062	0.0235901	0.00492652	0.0565098	0.010204	0.0293421	0.0146632	0.0864954	0.00471546	0.00829695	0.0385925	0.00127083	0.0432481	0.0497178	0.013557	0.0751502	0.0355067	0.0165118	0.718792
5400	-49.68041	-93.65549	43.97508	0.00816414	0.00911194	0.00889155	0.00848404	0.00324248	0.00480358	0.00100187	0.000198835	0.00471839	0.00645967	0.0128967	0.00134044	0.0194873	0.0145462	0.00352697	0.0039553	0.0471788	0.0072663	0.00941905	0.000996561	0.0448272	0.0246594	0.00126419	0.0016059	0.0165493	0.00900679	0.0265008	0.0318028	0.0202256	0.012349	0.0370214	0.0101238	0.047373	0.0432817	0.0123853	0.0114738	1.41189	0.238008	0.496549	0.803796	1.2441	2.0139	4.20154	1.03793	0.003386088	0.015863	0.0177046	0.0172763	0.0164845	0.00630017	0.00933339	0.00194664	0.000386337	0.00916786	0.0125512	0.0250584	0.00260447	0.037864	0.0282633	0.00685293	0.00768518	0.0916688	0.0141185	0.0183013	0.00193632	0.0870995	0.0479134	0.00245633	0.00312027	0.0321554	0.0175002	0.0514912	0.0617931	0.0392986	0.0239942	0.0719329	0.0196707	0.092046	0.0840967	0.0240646	0.5146664
5436	-49.70223	-94.42984	44.72761	0.00222323	0.0130553	0.00181966	0.00284012	0.00134545	0.0161288	0.0123501	0.0188622	0.0126432	0.00751568	0.0100965	0.00643547	0.0059752	0.0236543	0.00089086	0.0110566	0.0148817	0.0026504	0.013921	0.0325299	0.0154004	0.0016282	0.00353033	0.055076	0.0299109	0.0243645	0.00388826	0.047848	0.0179267	0.00636833	0.023725	0.0237466	0.0168082	0.0197161	0.000165489	0.01915	1.40869	0.522143	0.728392	0.905859	1.10392	1.37289	1.91518	0.4698602	0.005664268	0.00443779	0.0260596	0.0036322	0.00566915	0.00268564	0.0321945	0.0246519	0.0376506	0.0252371	0.015002	0.0201536	0.0128458	0.0119271	0.0472161	0.00177824	0.02207	0.0297052	0.00529044	0.0277875	0.0649328	0.0307407	0.00325004	0.00704687	0.109937	0.0597049	0.0486338	0.00776132	0.095509	0.0357833	0.0127118	0.0473574	0.0474004	0.0335506	0.0393552	0.000330331	0.5009784
5472	-56.21608	-100.4088	44.19267	0.0269567	0.0242835	0.0348221	0.00736987	0.0249857	0.0215325	0.0142139	0.035429	0.0786587	0.00576365	0.0109586	0.00224777	0.0174463	0.0838237	0.029998	0.0194802	0.024397	0.000626302	0.0264475	0.0364514	0.0554935	0.012432	0.0113603	0.1048	0.0814446	0.00682583	0.00420495	0.0347928	0.0197068	0.0369631	0.0977539	0.0123162	0.0406665	0.0393211	0.000364137	0.376163	1.25993	0.639161	0.803888	0.934163	1.07048	1.24395	1.56455	0.3236449	0.1243994	0.0248601	0.0223948	0.0321136	0.00679666	0.0230423	0.0198577	0.0131084	0.0326734	0.0725407	0.00531536	0.0101063	0.00207295	0.0160893	0.077304	0.0276648	0.017965	0.0224995	0.000577589	0.0243904	0.0336163	0.0511773	0.0114651	0.0104768	0.0966489	0.07511	0.00629493	0.0038779	0.0320867	0.018174	0.0340882	0.0901508	0.0113582	0.0375035	0.0362628	0.000335815	1.084338
5508	-59.80402	-104.0864	44.28235	0.0158927	0.0320089	0.00532579	0.055848	0.0264005	0.0058099	0.042421	0.0215963	0.00627863	0.0231924	0.0410413	0.00779588	0.0288738	0.0402199	0.0208653	0.013043	0.0349673	0.0141154	0.00224397	0.0172416	0.0186115	0.0519072	0.00614483	0.00684487	0.0242858	0.0192815	0.00570473	0.0280279	0.0303597	0.0280868	0.0568579	0.00225616	0.0183226	0.0339772	0.00702144	0.715452	1.11856	0.912295	0.95622	0.986131	1.01406	1.04578	1.09614	0.06637211	0.2665075	0.0200445	0.0403709	0.00671709	0.0704376	0.0332973	0.00732767	0.0535029	0.0272381	0.00791884	0.0292512	0.0517629	0.00983245	0.0364168	0.0507269	0.0263162	0.0164503	0.0441021	0.0178029	0.00283018	0.0217458	0.0234735	0.0654674	0.00775009	0.00863301	0.0306302	0.0243186	0.00719503	0.0353498	0.0382908	0.0354241	0.0717114	0.00284555	0.0231092	0.0428534	0.0088557	0.7928719
5544	-52.08196	-97.31633	45.23437	0.00242323	0.0153852	0.00435795	0.00783027	0.00736635	0.00145153	0.0274441	0.00337915	0.00285138	0.0348989	0.00912922	0.00843653	0.0446262	0.0299123	0.00833824	0.0329881	0.00568466	0.025783	0.00685668	0.00392314	0.0186855	0.0535101	0.00730059	0.00406606	0.00517735	0.00310387	0.00971031	0.0136874	0.00229526	0.0118237	0.00647969	0.045102	0.000995418	0.0101582	0.0229298	0.0676518	1.38848	0.830913	0.913623	0.97221	1.02858	1.09454	1.2035	0.1339343	0.02030153	0.00486503	0.0308884	0.0087493	0.0157206	0.0147892	0.00291419	0.0550985	0.00678419	0.0057246	0.0700653	0.0183284	0.0169377	0.0895944	0.0600539	0.0167404	0.0662289	0.0114129	0.0517635	0.0137659	0.00787634	0.0375141	0.10743	0.0146571	0.00816329	0.0103944	0.00623153	0.019495	0.0274797	0.00460811	0.0237381	0.013009	0.0905497	0.00199846	0.0203943	0.0460353	0.4980915
5580	-45.69832	-89.57108	43.87275	0.00249341	0.00337612	0.00568737	0.003329	0.0030167	0.0062562	0.00998558	4.11908e-05	0.00563749	0.00910746	0.00967704	4.56551e-05	0.00809968	0.0378432	0.0138072	0.00602857	0.0355774	0.0179866	0.0081594	0.00169968	0.0230122	0.0282834	0.0296911	0.00643653	0.0148232	0.00244052	0.00104084	0.00401199	0.00551172	0.00109985	0.0248897	0.0322658	0.00537732	0.0111091	0.0059118	0.33409	1.27746	0.22855	0.486826	0.798852	1.2518	2.05412	4.3754	1.067249	0.1089691	0.0064973	0.00879747	0.0148201	0.00867469	0.00786089	0.0163024	0.0260204	0.000107335	0.0146902	0.0237322	0.0252164	0.000118968	0.0211061	0.0986117	0.0359788	0.0157092	0.0927075	0.0468693	0.0212617	0.00442901	0.0599651	0.0737008	0.0773688	0.0167723	0.0386262	0.00635948	0.00271222	0.0104544	0.0143624	0.00286598	0.0648575	0.0840781	0.0140122	0.0289481	0.0154049	0.3837601
5616	-47.62468	-91.82316	44.19848	0.000646951	0.00033839	0.0121753	0.00532136	0.0166785	0.00210517	0.00052209	0.00128029	0.0205445	0.00783959	0.00953851	0.0293458	0.0190624	0.0183138	0.00292559	0.00649025	0.00870281	0.00185059	0.0123319	0.00168151	0.00561678	0.00716056	0.023904	0.00316249	0.0126766	0.0127084	0.000101091	0.00766704	0.00459888	0.0039668	0.0224944	0.0530903	0.00376908	0.0366921	0.00697691	0.233744	1.31927	0.289921	0.546704	0.828292	1.2073	1.82914	3.44922	0.8952656	0.07382336	0.00169235	0.000885186	0.031849	0.01392	0.0436291	0.00550688	0.00136572	0.00334908	0.0537419	0.0205074	0.0249516	0.076765	0.0498649	0.0479068	0.00765299	0.0169777	0.0227655	0.00484091	0.0322587	0.00439863	0.0146928	0.0187311	0.0625299	0.00827269	0.0331604	0.0332436	0.000264441	0.0200561	0.0120301	0.0103767	0.0588427	0.138878	0.00985947	0.0959821	0.0182508	0.3822807
5652	-47.63495	-92.28092	44.64597	0.0072542	0.0860154	0.0390247	0.0628241	0.0143728	0.0109705	0.0381936	0.0116326	0.00524278	0.0107292	0.0358745	0.0245158	0.0384183	0.0860919	0.00308202	0.0395784	0.0162262	0.000955482	0.0887798	0.0229522	0.00022132	0.0192293	0.0363266	0.0321554	0.00105761	0.0488439	0.00654027	0.00416463	0.025354	0.12608	0.0492305	0.00458491	0.0128622	0.0811387	0.00970882	0.1469	1.35546	0.747857	0.867883	0.956756	1.0452	1.15223	1.33715	0.2100825	0.04515689	0.00659334	0.0781793	0.0354695	0.0571008	0.0130635	0.0099711	0.0347141	0.0105729	0.00476516	0.00975174	0.0326063	0.0222824	0.0349184	0.0782488	0.00280124	0.0359728	0.014748	0.000868437	0.0806918	0.0208612	0.000201158	0.0174775	0.0330172	0.029226	0.00096126	0.0443942	0.00594444	0.00378522	0.0230442	0.114594	0.0447455	0.00416722	0.0116904	0.0737468	0.00882434	1.100233
5688	-53.1982	-97.99827	44.80007	0.0100797	0.0119051	0.00631906	0.00483628	0.0192783	0.0105284	0.0260421	0.0140546	0.0023218	0.0295375	0.011864	0.0203985	0.0454661	0.0388205	0.0571667	0.00394687	0.00631467	0.0416766	0.0320898	0.0197815	4.10254e-05	0.0142788	0.0087784	0.0483487	0.00377684	0.0377319	0.00363021	0.0056478	0.00299283	0.0358611	0.0192781	0.0145144	0.00361527	0.00842165	0.00885604	0.047696	1.39679	0.47819	0.697815	0.893819	1.11879	1.43305	2.09122	0.5334427	0.01422783	0.0160454	0.0189512	0.010059	0.00769862	0.030688	0.0167595	0.041455	0.0223728	0.00369594	0.0470192	0.0188856	0.0324712	0.072375	0.0617963	0.0910006	0.00628282	0.010052	0.0663428	0.0510821	0.0314892	6.53062e-05	0.0227297	0.0139739	0.0769638	0.00601215	0.0600634	0.00577873	0.00899043	0.00476413	0.0570854	0.0306878	0.0231047	0.00575496	0.013406	0.0140975	0.6282011
5724	-57.59398	-102.6517	45.05776	0.0164941	0.0460418	0.0012054	0.0124012	0.00111366	0.00211042	0.0141269	0.0215347	0.0189888	0.00687983	0.00728756	0.00556099	0.0199125	0.0146839	0.00573122	0.000113699	0.00149379	0.0221928	0.00302071	0.00727528	0.000126297	0.0125435	0.0180675	0.0145316	0.00189747	0.0117051	0.00903265	0.00041388	0.0061836	0.00924758	0.014491	0.0193862	0.0164005	0.0136613	0.0140582	0.0518346	1.39507	0.679081	0.827995	0.942814	1.06065	1.20774	1.47258	0.2798381	0.01548149	0.0423016	0.118082	0.00309143	0.0318047	0.00285615	0.00541251	0.0362307	0.0552292	0.0486997	0.0176444	0.0186901	0.014262	0.0510687	0.0376591	0.0146986	0.000291598	0.00383106	0.0569168	0.00774708	0.0186586	0.000323909	0.0321697	0.0463371	0.0372686	0.00486636	0.0300195	0.0231657	0.00106146	0.0158588	0.0237169	0.0371644	0.049719	0.0420618	0.0350365	0.0360546	0.3899156
5760	-50.60848	-95.08679	44.47831	0.00924443	0.0377702	0.000424895	0.0411484	0.00795962	0.00843463	0.0194161	0.0440034	0.000354204	0.0880207	0.0603292	0.0232653	0.00935228	0.0842103	0.00774359	0.00559042	0.00299424	0.0281397	0.00499885	0.00123662	0.105312	0.00723991	0.0205271	0.0244434	0.00711725	0.0896978	0.00983171	0.00937544	0.0178474	0.000385422	0.0279066	0.00948894	0.0698335	0.0222028	0.0143142	0.150204	1.35408	0.464887	0.688279	0.889991	1.12361	1.4529	2.15106	0.5538421	0.04621955	0.0100465	0.0410474	0.000461762	0.0447187	0.00865025	0.00916647	0.0211008	0.0478214	0.000384937	0.095658	0.0655638	0.0252839	0.0101637	0.0915169	0.00841547	0.00607548	0.00325404	0.0305813	0.00543258	0.00134391	0.11445	0.0078681	0.0223081	0.0265642	0.0077348	0.0974807	0.0106848	0.0101889	0.019396	0.000418864	0.0303279	0.0103123	0.0758927	0.0241293	0.0155561	0.9201605
5796	-53.6591	-98.11722	44.45813	0.00547723	0.023802	0.00301091	0.0495299	0.0257654	0.00548718	0.0131037	0.0897266	0.00284969	0.0211486	0.057077	0.0371478	0.0896127	0.0324025	0.00314233	0.0083228	0.01344	0.0115987	0.0544157	0.0073185	0.0345898	0.0255151	0.0131489	0.00100271	0.0408202	0.0766819	0.00339668	0.0421653	0.0244949	0.000611247	0.0105936	0.0278709	0.0650899	0.0121881	0.0101771	0.269534	1.30436	0.607162	0.784002	0.926891	1.07888	1.27551	1.64701	0.3607826	0.08610038	0.00581	0.025248	0.00319384	0.052539	0.0273307	0.00582055	0.0138998	0.0951778	0.00302282	0.0224334	0.0605447	0.0394046	0.095057	0.0343711	0.00333324	0.00882845	0.0142565	0.0123034	0.0577216	0.00776312	0.0366913	0.0270653	0.0139477	0.00106363	0.0433002	0.0813407	0.00360304	0.044727	0.0259831	0.000648383	0.0112372	0.0295642	0.0690444	0.0129286	0.0107954	0.9427255
5832	-63.49337	-106.6026	43.10924	0.014059	0.00973957	0.00646826	0.012345	0.0117787	0.00153508	0.0276203	0.058091	0.000105947	0.0113267	0.0017904	0.0164671	0.00110365	0.0682785	0.0173014	0.0133423	0.00298409	0.014427	0.0256815	0.00973479	0.0187713	0.00984424	0.0175405	0.0277057	0.00924625	0.0514417	0.00891737	0.00377564	0.0175427	0.00764199	0.00263604	0.0242828	0.00529202	0.00364537	0.0128429	0.947542	1.02186	0.220111	0.477974	0.794292	1.25898	2.09216	4.54317	1.094455	0.3863642	0.0257818	0.0178607	0.0118617	0.0226387	0.0216001	0.00281507	0.050651	0.106529	0.000194289	0.0207713	0.00328329	0.0301979	0.00202391	0.125211	0.0317278	0.0244675	0.00547231	0.0264567	0.0470956	0.0178519	0.0344234	0.0180527	0.0321662	0.0508075	0.016956	0.0943353	0.0163529	0.00692388	0.0321703	0.0140141	0.00483404	0.0445304	0.00970466	0.00668499	0.0235517	0.545307
