Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
2880	-51.50353	-96.01117	44.50764	0.0424514	0.0270419	0.0164725	0.00919025	0.00344125	0.00584544	0.00174654	0.00172189	0.0201134	0.0155055	0.000160896	0.00119196	0.0261181	0.0629493	0.00486552	0.000807773	0.00123071	0.00335032	0.0324352	0.018533	0.00351462	0.0252039	0.0469505	0.0032748	0.00739265	0.0259716	0.00686812	0.0502992	0.00713739	0.0290283	0.00534567	0.00199076	0.00707335	0.0142268	0.00945244	0.254431	1.31065	0.446293	0.674712	0.88448	1.13061	1.48211	2.24068	0.5833575	0.08088543	0.0787738	0.0501795	0.0305668	0.0170536	0.00638565	0.0108469	0.00324092	0.00319518	0.0373228	0.0287723	0.000298562	0.00221183	0.0484654	0.11681	0.00902856	0.00149892	0.00228373	0.00621692	0.0601875	0.0343903	0.0065218	0.0467688	0.0871223	0.00607679	0.013718	0.0481935	0.0127446	0.0933363	0.0132443	0.0538655	0.00991954	0.0036941	0.0131255	0.0263996	0.0175402	0.538903
2916	-53.51033	-98.06956	44.55923	0.023225	0.0075237	0.0126043	0.00561504	0.00279673	0.00716015	0.0275891	0.0278952	0.0329092	0.0127132	1.5054e-05	0.00484435	0.0448027	0.0278303	0.00266464	0.0198484	0.0587804	0.000726522	0.0206485	0.0273519	0.0214628	0.0301405	0.00852683	0.0371922	0.0792441	0.0356277	0.012821	0.0791088	0.022545	0.0237406	0.00234123	0.00255723	0.0225109	0.0409026	0.0269398	0.196509	1.33479	0.509383	0.719656	0.902455	1.10809	1.38955	1.96316	0.4877491	0.06134209	0.0285598	0.0092519	0.0154996	0.00690482	0.00343915	0.00880484	0.0339264	0.0343027	0.0404685	0.0156335	1.85119e-05	0.00595711	0.055094	0.034223	0.00327672	0.0244076	0.0722823	0.000893405	0.0253915	0.0336347	0.0263929	0.0370639	0.0104854	0.0457352	0.0974466	0.0438114	0.0157659	0.0972801	0.0277236	0.0291938	0.00287901	0.00314463	0.0276817	0.0502979	0.0331279	0.8132058
2952	-51.41851	-94.44511	43.0266	0.0027133	0.00248709	0.00919703	0.00389161	0.00393434	0.00394123	0.00520418	0.00256623	0.000279797	0.00703179	0.00352637	0.00280403	0.00165649	0.0132763	0.00379092	0.00167268	0.00257781	0.00230053	0.00150301	0.000390441	0.0060537	0.00195755	0.000934924	0.00147462	0.00187161	0.00737998	0.00661693	0.00945241	0.0221235	0.0134307	0.00324372	9.38005e-05	0.00409079	0.00716624	0.00146891	0.256281	1.30988	0.107328	0.336726	0.712064	1.40437	2.96977	9.31722	1.613792	0.08152149	0.0167379	0.0153425	0.0567352	0.0240068	0.0242704	0.0243129	0.0321038	0.0158307	0.00172603	0.0433781	0.0217537	0.0172976	0.0102186	0.0818997	0.0233856	0.0103185	0.0159022	0.0141916	0.00927183	0.00240857	0.0373444	0.0120759	0.00576741	0.00909669	0.0115457	0.045526	0.0408189	0.0583106	0.136477	0.0828521	0.0200101	0.000578642	0.0252355	0.0442075	0.00906151	0.1621046
2988	-54.98158	-99.38935	44.40777	0.0279022	0.0442413	0.0155213	0.0550267	0.0407096	0.0168812	0.083034	0.0199342	0.00753139	0.0443495	0.00160448	0.0473538	1.64571e-05	0.0533936	0.0477673	0.0227931	0.0155592	0.0583732	0.00443214	0.0331515	0.102467	0.00785841	0.0180278	0.025725	0.086781	0.013154	0.0160533	0.0487605	0.00665907	0.0066253	0.00642663	0.0184244	0.028929	0.0304991	0.00197451	0.123933	1.36503	0.480676	0.699582	0.894525	1.11791	1.42943	2.08041	0.5296933	0.03782992	0.0263741	0.0418183	0.0146712	0.052013	0.03848	0.0159566	0.0784864	0.0188424	0.00711891	0.0419206	0.00151661	0.0447604	1.55557e-05	0.0504693	0.0451512	0.0215448	0.014707	0.0551762	0.0041894	0.0313358	0.0968553	0.00742802	0.0170405	0.0243161	0.0820282	0.0124336	0.0151741	0.04609	0.00629437	0.00626245	0.00607466	0.0174153	0.0273446	0.0288288	0.00186637	1.057941
3024	-50.2819	-94.55517	44.27327	0.00304147	0.00760632	0.00634073	0.0213139	0.0302698	0.00420807	0.0279576	0.011201	0.0148701	0.00289818	0.00713221	0.000697001	0.000142126	0.0505693	0.00230769	0.00597358	0.024718	0.0153473	0.0085251	0.0261268	0.0186038	0.00887756	0.00288062	0.00148284	0.0482091	0.0232315	0.00458986	0.0103363	0.00358404	0.0106206	0.00417176	0.00703603	0.0114997	0.014072	0.021581	0.356236	1.26824	0.399571	0.639287	0.869723	1.14979	1.56424	2.50269	0.663318	0.1170379	0.00658294	0.0164631	0.0137238	0.0461317	0.0655157	0.00910792	0.0605113	0.0242435	0.0321847	0.0062728	0.0154369	0.00150859	0.000307617	0.109452	0.00499476	0.0129292	0.0534994	0.0332175	0.0184517	0.0565487	0.0402659	0.0192146	0.00623481	0.00320946	0.104344	0.0502822	0.00993428	0.0223719	0.00775727	0.0229871	0.00902933	0.0152287	0.0248899	0.0304574	0.0467098	0.4620229
3060	-47.91906	-92.1586	44.23954	0.0255074	0.0208065	0.00603557	0.0777449	0.0410713	0.00594744	0.0461526	0.0152286	0.030302	0.0164484	0.00205736	0.00498475	0.0030361	0.15094	5.31304e-05	0.0256253	0.00279121	0.0101843	0.00734863	0.0626132	0.0547495	0.00304542	0.0134072	0.0269271	0.0274538	0.0745524	0.0115703	0.0508338	0.0028851	0.0075355	0.0144055	0.00403357	0.0545565	0.0200698	0.0294237	0.455755	1.22677	0.658393	0.815595	0.938386	1.06566	1.2261	1.51885	0.3022092	0.1547953	0.0268407	0.0218941	0.00635104	0.0818085	0.0432181	0.00625831	0.0485649	0.0160246	0.0318858	0.0173081	0.00216489	0.0052453	0.00319479	0.158829	5.59075e-05	0.0269647	0.0029371	0.0107166	0.00773274	0.0658859	0.0576111	0.0032046	0.014108	0.0283345	0.0288888	0.0784492	0.0121751	0.0534908	0.0030359	0.00792937	0.0151584	0.0042444	0.0574081	0.0211188	0.0309616	0.9503278
3096	-48.15805	-92.87867	44.72063	0.0124432	0.0339859	0.0496141	0.0162962	0.0188478	0.00235623	0.0106679	0.00282372	0.0551854	0.0125753	0.00765695	0.0558035	0.00533711	0.00808508	0.000734849	0.00130159	0.0182536	0.00516128	0.00829058	0.0361186	0.0325107	0.0221783	0.000188111	0.0413725	0.0760897	0.0213139	0.00169218	0.00429283	0.00232595	0.0100167	0.0115183	0.0286855	0.0268375	0.0174403	0.0152169	0.021364	1.40776	0.530299	0.733919	0.907998	1.10132	1.36255	1.88573	0.4586524	0.00632327	0.0184832	0.0504827	0.0736969	0.0242064	0.0279965	0.00349995	0.0158462	0.00419436	0.0819725	0.0186794	0.0113737	0.0828907	0.00792775	0.0120096	0.00109155	0.00193339	0.0271139	0.00766658	0.0123149	0.0536507	0.0482915	0.0329437	0.00027942	0.0614548	0.113024	0.0316597	0.00251357	0.00637658	0.00345497	0.0148788	0.0171094	0.0426095	0.0398646	0.0259058	0.0226032	0.6732182
3132	-51.8505	-95.35899	43.50849	0.0235626	0.0266716	0.0420226	0.0359324	0.111133	0.00102411	0.0181815	0.0371005	0.0389982	0.00996946	0.00569403	0.00769806	0.010028	0.0422593	0.0274258	0.0491367	0.00151896	0.0544487	0.0352885	0.060665	0.0604469	0.0477952	0.0269263	0.0048877	0.0822627	0.0212287	0.0107163	0.00178215	0.0214618	0.0187645	0.0138452	0.000834709	0.000716033	0.0400584	0.0165199	1.02639	0.989006	0.662445	0.81804	0.939263	1.06466	1.22243	1.50956	0.2977725	0.432415	0.0233987	0.0264861	0.0417302	0.0356824	0.11036	0.00101698	0.018055	0.0368424	0.0387269	0.00990011	0.00565442	0.00764451	0.0099582	0.0419653	0.027235	0.0487949	0.00150839	0.0540699	0.035043	0.060243	0.0600264	0.0474627	0.026739	0.0048537	0.0816905	0.021081	0.0106417	0.00176975	0.0213125	0.018634	0.0137489	0.000828903	0.000711052	0.0397797	0.016405	1.007005
3168	-49.76155	-94.99566	45.23411	0.0157375	0.00919828	0.0170721	0.00880007	0.0289287	0.00799386	0.017361	0.00156767	0.00304541	0.00706604	0.00536482	0.00420916	0.00852347	0.0266269	0.0216007	0.00533277	0.0069035	0.0124048	0.013226	0.0248412	0.0105913	0.000975884	0.0179093	0.00197386	0.0339015	0.00764539	0.00151891	0.0387756	0.000913593	0.0115605	0.00299498	0.000482844	0.00417703	0.00290144	0.0366406	0.113797	1.36925	0.90774	0.953888	0.98538	1.01484	1.04834	1.10164	0.06999142	0.03462882	0.0375805	0.0219652	0.0407675	0.0210143	0.0690807	0.0190891	0.0414575	0.00374355	0.00727234	0.0168735	0.012811	0.0100513	0.0203538	0.0635841	0.0515816	0.0127345	0.0164853	0.0296222	0.0315832	0.0593199	0.0252915	0.00233038	0.0427668	0.00471351	0.0809556	0.0182569	0.00362709	0.0925949	0.00218163	0.0276061	0.00715191	0.00115302	0.00997461	0.00692854	0.0874965	0.4187666
3204	-55.85425	-99.68768	43.83343	0.0132199	0.0526639	0.00433429	0.0122893	0.0226408	0.00574483	6.021e-05	0.00805385	0.000686904	0.0283366	0.00474772	0.00565929	0.001028	0.046649	0.00275376	0.000241535	0.00379426	0.00614573	0.0139546	0.0148459	0.0248448	0.0307967	0.0179539	0.00296176	0.00696203	0.00538452	0.00209472	0.0253682	0.0201389	0.0172506	0.00092625	0.00607018	0.00444408	0.00482731	0.0310515	0.653169	1.14451	0.375068	0.619859	0.861389	1.16092	1.61327	2.66618	0.7090753	0.23779	0.0294479	0.117311	0.0096548	0.0273749	0.0504333	0.0127968	0.00013412	0.0179403	0.00153011	0.0631209	0.0105757	0.0126063	0.0022899	0.103912	0.0061341	0.000538029	0.00845186	0.0136899	0.0310844	0.0330698	0.0553428	0.0686009	0.039993	0.00659744	0.0155082	0.0119942	0.00466606	0.0565087	0.0448603	0.0384264	0.00206326	0.0135216	0.00989937	0.010753	0.0691685	0.4489259
3240	-51.14447	-96.21265	45.06818	0.0284499	0.0768863	0.0404646	0.017832	0.00507053	0.00624846	0.000689353	0.00376737	0.0295654	0.0187683	0.0290844	0.0484356	0.0436459	0.0314372	0.0102495	0.0145324	0.0189167	0.0417325	0.00102333	0.0262934	0.124604	0.00527941	0.0254455	0.0181169	0.00157293	0.0733727	0.00534686	0.0391756	0.0159763	0.00950527	0.0446995	0.0102774	0.0151922	0.00902997	0.0622204	0.044465	1.39814	0.962738	0.98165	0.994239	1.00579	1.01869	1.0387	0.02745815	0.01325124	0.0298558	0.080686	0.0424643	0.0187132	0.00532111	0.00655725	0.000723421	0.00395355	0.0310265	0.0196958	0.0305217	0.0508293	0.0458028	0.0329909	0.010756	0.0152505	0.0198515	0.0437949	0.0010739	0.0275928	0.130762	0.00554032	0.026703	0.0190122	0.00165067	0.0769988	0.00561109	0.0411116	0.0167659	0.00997502	0.0469085	0.0107853	0.015943	0.00947623	0.0652953	0.9529078
3276	-71.86967	-113.6318	41.76214	0.0264605	0.0539287	0.0250395	0.0766783	0.0316215	0.0846373	0.000204766	0.0218202	0.0306734	0.0298843	0.00918316	0.125406	0.00932764	0.149797	0.0376729	0.0192407	0.00680381	0.0103978	0.0020419	0.0300231	0.0344976	0.00218948	0.0398196	0.151378	0.000973316	0.0699171	0.00435022	0.0172543	0.0375575	0.0518768	0.0746207	0.0338833	0.0122466	0.016115	0.0989327	1.91347	0.619386	0.47225	0.693574	0.892121	1.12092	1.44181	2.11752	0.5424794	1.287212	0.0185498	0.0378061	0.0175537	0.0537545	0.0221679	0.059334	0.000143549	0.0152968	0.0215032	0.02095	0.00643775	0.0879145	0.00653903	0.105014	0.0264102	0.0134885	0.00476973	0.00728924	0.00143145	0.0210474	0.0241842	0.00153491	0.0279151	0.106122	0.000682332	0.0490146	0.00304967	0.0120959	0.0263293	0.0363676	0.052312	0.0237535	0.00858535	0.0112972	0.0693556	1.426455
3312	-55.34056	-99.92462	44.58406	0.00430174	0.0160796	0.0384609	0.00379755	0.0266493	0.0140461	0.0171808	0.00431432	0.00123007	0.00436001	0.0239625	0.0234114	0.0206843	0.0428528	0.0321072	0.00991163	0.00351924	0.0463409	0.0122305	0.00216066	0.0138441	0.029647	0.00491508	0.00466672	0.0372341	0.000820348	0.00806964	0.00130578	0.00973616	0.00241654	0.0046214	0.00185019	0.00604999	0.0418857	0.038526	0.357655	1.26764	0.617801	0.790672	0.929344	1.07603	1.26475	1.61865	0.3482223	0.117559	0.00777624	0.0290671	0.0695256	0.00686482	0.0481738	0.0253911	0.0310577	0.00779899	0.00222359	0.00788158	0.0433169	0.0423207	0.0373909	0.0774649	0.0580401	0.0179172	0.00636172	0.0837703	0.022109	0.00390582	0.025026	0.0535927	0.00888498	0.00843602	0.0673079	0.00148294	0.0145875	0.00236046	0.0176	0.00436836	0.0083541	0.00334459	0.0109365	0.0757166	0.0696434	0.5531901
3348	-49.09217	-93.50482	44.41266	0.00205534	0.0177745	0.00867544	0.00101948	0.0218383	0.00834981	0.0154915	0.00379242	0.0045658	0.032419	0.0152333	0.00585611	0.00162465	0.0252673	0.0258741	0.00311671	0.00398303	0.00338847	0.0193366	0.000198866	0.0192719	0.0238249	0.00143845	0.00155123	0.000578518	0.000153215	0.0143835	0.000472741	0.016035	0.00657124	0.00287554	9.67048e-05	0.000464788	0.00625605	0.00547693	0.353848	1.26923	0.541617	0.741517	0.91092	1.09779	1.34859	1.84632	0.4433824	0.1161621	0.0064368	0.055665	0.0271692	0.00319275	0.0683919	0.0261494	0.0485153	0.0118769	0.0142989	0.101528	0.0477067	0.0183398	0.00508797	0.0791306	0.081031	0.00976072	0.0124738	0.0106118	0.0605573	0.000622797	0.0603546	0.0746134	0.00450486	0.00485803	0.00181177	0.00047983	0.0450453	0.0014805	0.0502173	0.0205794	0.00900544	0.000302854	0.00145559	0.0195923	0.0171523	0.3193113
3384	-50.51682	-94.87741	44.36059	0.00524117	0.0119974	0.0021401	0.00156097	0.0306857	0.0014672	0.00484822	0.00278658	0.00453075	0.00906613	0.0296371	0.00246421	0.00645253	0.0111697	0.0106202	0.00144024	0.0136006	0.0031124	0.0024228	0.000144321	0.0178044	0.0115645	0.00891533	0.0106854	0.0134283	0.00276264	0.00425935	0.00366627	0.00786788	0.00226963	0.00869393	0.000591987	0.000813675	0.00642849	0.00115586	0.278304	1.30071	0.490472	0.706499	0.897275	1.11449	1.41543	2.03885	0.5151047	0.08915163	0.0204497	0.0468108	0.00835012	0.00609049	0.119728	0.00572462	0.0189165	0.0108725	0.0176778	0.0353737	0.115636	0.0096147	0.0251761	0.0435813	0.0414372	0.00561943	0.0530659	0.0121438	0.00945313	0.000563104	0.0694682	0.0451218	0.0347853	0.0416916	0.0523938	0.0107791	0.0166189	0.0143048	0.0306984	0.0088555	0.0339214	0.00230978	0.00317475	0.0250823	0.00450986	0.256296
3420	-51.60409	-95.10571	43.50162	0.00680218	0.0536265	0.0245547	0.0056988	0.0156799	0.00563899	0.00292256	0.0100694	0.0121399	0.0323112	0.0211805	0.00662903	0.0359123	0.0647228	0.0334663	0.0331388	0.0104471	0.0261044	0.00717229	0.0106494	0.0227249	0.0514241	0.00657654	0.00177744	0.04095	0.00893789	0.0178369	0.0286088	0.03544	0.042961	0.041525	0.00330826	0.00691505	0.0266095	0.0138014	1.10671	0.955536	0.556912	0.751657	0.914788	1.09315	1.33039	1.79561	0.4232464	0.4825883	0.00885397	0.0698022	0.0319613	0.00741777	0.0204095	0.00733992	0.00380411	0.0131067	0.0158017	0.0420574	0.0275693	0.00862858	0.0467448	0.0842455	0.0435609	0.0431346	0.0135983	0.0339784	0.00933571	0.0138616	0.0295795	0.0669355	0.00856026	0.00231358	0.0533021	0.0116339	0.0232171	0.0372383	0.04613	0.0559196	0.0540504	0.00430616	0.00900088	0.0346359	0.0179644	0.7682638
3456	-59.51744	-104.376	44.85858	0.0422696	0.0191748	0.0128494	0.000807743	0.00157868	0.0313905	0.03454	0.0245401	0.107906	0.0326075	0.00879443	0.0173752	0.0432551	0.0349961	0.0014965	0.014733	0.0441174	0.0538525	0.00562276	0.000427901	0.032169	0.0414115	0.000984831	0.0208616	0.0433695	0.0483569	0.0251444	0.0396393	0.0319923	0.114081	0.0130637	0.0153613	0.0310769	0.0895374	0.00756864	0.0445944	1.39809	0.869852	0.934259	0.979008	1.02144	1.07037	1.14962	0.1008195	0.01329032	0.0388882	0.0176409	0.0118215	0.000743125	0.00145239	0.0288793	0.0317769	0.0225769	0.0992738	0.029999	0.0080909	0.0159852	0.0397948	0.0321965	0.00137679	0.0135544	0.0405881	0.0495444	0.00517296	0.00039367	0.0295955	0.0380987	0.000906047	0.0191927	0.0399001	0.0444885	0.0231329	0.0364682	0.029433	0.104955	0.0120187	0.0141325	0.0285908	0.0823747	0.00696317	1.086953
3492	-50.50501	-95.5828	45.0778	0.0161326	0.0136992	0.00613538	0.00128964	0.00715845	0.0165808	0.000687761	0.00427974	0.00482792	0.0740373	0.0139539	0.0113312	0.0176818	0.0197241	0.000973721	0.00643085	0.012985	0.0103465	0.0105481	0.040786	0.0310558	0.0114561	0.00845414	0.046378	0.00249002	0.0147064	0.0622856	0.0338109	0.0134796	0.0190252	0.0160377	0.00120269	0.0313526	0.00454693	0.0129272	0.135473	1.36022	0.767922	0.879162	0.960618	1.041	1.13745	1.30222	0.1909385	0.04149841	0.0269416	0.0228779	0.0102461	0.0021537	0.0119547	0.02769	0.00114857	0.00714721	0.00806268	0.123643	0.0233032	0.0189233	0.0295288	0.0329395	0.00162612	0.0107396	0.0216851	0.0172788	0.0176154	0.068113	0.0518635	0.0191318	0.0141185	0.0774517	0.00415835	0.0245598	0.104018	0.0564646	0.0225111	0.0317722	0.026783	0.0020085	0.0523591	0.00759343	0.0215885	0.5987989
3528	-57.94343	-102.3611	44.41765	0.0224812	0.00612592	0.0250424	8.86954e-05	0.0081004	0.0202417	0.00111102	0.0230173	0.000803483	0.0254225	0.0265445	0.0378888	0.00953887	0.0534724	0.00542201	0.0394503	0.00513107	0.0521853	0.00341825	0.0419937	0.0426425	0.0223079	0.000622778	0.0060545	0.0271195	0.0080076	0.0153311	0.00470242	0.00563303	0.034763	0.0206731	0.00725176	0.0564766	0.00489812	0.0275847	0.275806	1.30175	0.445885	0.674412	0.884357	1.13076	1.48277	2.24273	0.5840184	0.08828055	0.0325085	0.00885826	0.036212	0.000128256	0.0117134	0.0292701	0.00160657	0.0332838	0.00116186	0.0367617	0.0383842	0.0547884	0.0137935	0.0773227	0.0078404	0.0570463	0.00741969	0.0754615	0.00494289	0.0607242	0.0616623	0.0322579	0.000900556	0.00875499	0.0392156	0.0115792	0.0221692	0.00679984	0.00814553	0.0502684	0.0298939	0.0104863	0.0816669	0.00708283	0.0398884	0.6915484
3564	-48.80773	-93.08281	44.27508	0.0215657	0.0398738	0.022847	0.00289773	0.0400426	0.0071989	0.00143575	0.00719851	0.00188049	0.0422376	0.0398292	0.00188835	0.0117988	0.0325229	0.0238626	0.016797	0.0105772	0.0079526	0.00129357	0.00797855	0.0137948	0.0130925	0.00513862	0.104575	0.0339355	0.00884212	0.00745296	0.00285725	0.0846917	0.00832663	0.0124352	0.00190873	0.0237781	0.00440159	0.0414189	0.786493	1.08896	0.937317	0.968922	0.990199	1.0099	1.03207	1.06688	0.04680709	0.3009338	0.0304459	0.0562928	0.0322548	0.00409094	0.0565312	0.0101632	0.00202696	0.0101627	0.00265482	0.0596299	0.0562298	0.00266592	0.0166573	0.045915	0.0336886	0.0237136	0.0149327	0.0112273	0.00182623	0.0112639	0.0194752	0.0184836	0.00725457	0.147636	0.0479093	0.0124831	0.0105219	0.00403379	0.119566	0.0117553	0.0175557	0.00269469	0.0335693	0.00621405	0.0584741	0.7083284
3600	-59.13964	-102.9898	43.85016	0.00146514	0.0715882	0.000436951	0.00772403	0.0141789	0.0106749	0.0156224	0.0140556	0.00446736	0.0164839	0.112468	0.00437094	0.00407946	0.0318302	0.000703907	0.0236095	0.00902391	0.0262477	0.0178771	0.00414313	0.0128039	0.0220358	0.00786121	0.0173035	0.0130695	0.0387524	0.00396587	0.0095694	0.0759993	0.0312108	0.0119532	0.0147129	0.0471481	0.000215904	0.00690551	0.590651	1.17056	0.375208	0.619971	0.861437	1.16085	1.61298	2.66519	0.7088062	0.2102447	0.00207952	0.101607	0.000620177	0.0109629	0.0201245	0.0151512	0.0221733	0.0199495	0.00634065	0.023396	0.15963	0.0062038	0.00579009	0.0451775	0.000999074	0.0335096	0.0128079	0.0372541	0.0253734	0.00588046	0.018173	0.0312761	0.0111576	0.0245593	0.0185499	0.0550023	0.00562888	0.0135821	0.107868	0.0442984	0.0169654	0.0208824	0.0669186	0.000306439	0.00980119	0.7045588
3636	-56.5596	-100.9061	44.34652	0.010426	0.0220894	0.0100947	0.00142158	0.0617374	0.0112477	0.0234822	0.00423591	0.060817	0.0445761	0.00617533	0.00771943	0.0209268	0.0279373	0.00227521	0.0270775	0.00373825	0.00464247	0.0022291	0.0285225	0.00733488	0.0273151	0.0176336	0.0513255	0.011332	0.0123755	0.00192082	0.000980699	0.0308576	0.0285575	0.00617165	0.00359196	0.0567335	0.000272109	0.0209587	0.365109	1.26454	0.474862	0.695442	0.89287	1.11998	1.43793	2.10588	0.5384921	0.120304	0.0158274	0.0335331	0.0153244	0.00215805	0.0937215	0.0170747	0.0356475	0.00643039	0.0923242	0.0676694	0.00937456	0.0117186	0.0317682	0.0424107	0.00345392	0.0411054	0.00567491	0.00704758	0.00338391	0.0432991	0.0111348	0.0414662	0.026769	0.0779155	0.0172027	0.0187869	0.00291593	0.00148877	0.0468439	0.0433521	0.00936897	0.00545283	0.0861253	0.000413079	0.0318167	0.658733
3672	-58.17107	-101.6104	43.43935	0.00750529	0.0167874	0.00118247	0.000987264	0.0148848	0.000856743	0.00696138	0.00848716	0.00305021	0.0239368	0.00971938	0.0196047	0.0286955	0.0248522	0.0139263	0.0237036	0.0010362	0.00207158	0.0133801	0.0307875	0.00447434	0.00345865	0.0358105	0.0382579	0.0242898	0.00177261	0.00140489	0.00047789	0.0193069	0.0104624	0.00806215	0.00101576	0.00254535	0.0356651	0.0249805	0.650282	1.14572	0.215547	0.473115	0.791764	1.263	2.11365	4.63936	1.109604	0.2364905	0.0161612	0.0361486	0.00254623	0.00212588	0.0320516	0.00184483	0.01499	0.0182755	0.00656805	0.0515434	0.0209288	0.0422149	0.0617902	0.0535145	0.0299877	0.0510412	0.00223125	0.00446076	0.0288116	0.0662949	0.00963463	0.00744754	0.0771111	0.0823811	0.0523034	0.00381698	0.00302515	0.00102905	0.0415737	0.0225289	0.0173603	0.00218724	0.00548093	0.0767981	0.0537908	0.4644015
3708	-54.6871	-99.50354	44.81644	0.0231899	0.0375716	0.00490735	0.0344773	0.0872445	0.0211515	0.013559	0.00957898	0.0088538	0.0219767	0.00335464	0.0668259	0.033907	0.0339054	0.0101524	0.0158749	0.00610443	0.00275908	0.0132806	0.0357902	0.107244	0.0321766	0.0445953	0.0272659	0.0133994	0.00501607	0.053868	0.000507552	0.0397324	0.00471048	0.0113993	0.0809184	0.00424098	0.0381136	0.0904493	0.182236	1.34073	0.935452	0.967982	0.989899	1.0102	1.03308	1.069	0.04824679	0.05663448	0.0223387	0.0361926	0.00472723	0.0332119	0.0840423	0.0203752	0.0130613	0.0092274	0.00852883	0.02117	0.00323151	0.0643731	0.0326625	0.0326609	0.0097798	0.0152922	0.00588037	0.00265781	0.0127932	0.0344766	0.103308	0.0309956	0.0429585	0.0262651	0.0129076	0.00483196	0.0518908	0.000488923	0.0382741	0.00453759	0.0109809	0.0779484	0.00408532	0.0367147	0.0871294	1.038102
3744	-53.34246	-97.2917	43.94923	0.0116949	0.0261043	0.0281113	0.00669418	0.00812085	0.00854836	0.0210862	0.00335059	0.00486311	0.00572141	0.00576393	0.0184688	0.0150774	0.00875911	0.000629896	0.0125857	0.000518726	0.00320774	0.020138	0.0287188	0.017813	0.000309925	0.00350107	0.0086837	0.00223409	0.0176731	0.00496895	0.00639271	0.0026089	0.00836255	0.0137352	0.0198617	0.00331954	0.0127462	0.00339491	0.325815	1.28091	0.254481	0.513023	0.812023	1.23149	1.94923	3.92956	0.9895394	0.1059843	0.0321493	0.0717607	0.0772779	0.0184023	0.0223242	0.0234994	0.0579659	0.00921077	0.0133687	0.0157281	0.015845	0.0507708	0.0414479	0.0240788	0.00173158	0.0345981	0.00142598	0.00881807	0.0553593	0.078948	0.0489679	0.000851984	0.00962442	0.0238715	0.0061415	0.0485834	0.0136596	0.0175735	0.00717185	0.0229886	0.0377579	0.0545998	0.00912541	0.0350393	0.00933261	0.363769
3780	-44.92385	-89.73295	44.8091	0.00524901	0.0259814	0.031353	0.00124042	0.00308199	0.00730081	0.00630037	0.00260975	0.0136151	0.0140467	0.00946758	0.00530376	0.0380851	0.032146	0.00835501	0.0125704	0.0200916	0.00182797	0.000524026	0.00475653	0.0264759	0.0167594	0.0182119	0.0226606	0.0104283	0.00409897	0.00893474	0.0262839	0.0575911	0.00623118	0.00711838	0.0110027	0.00434939	0.0232279	0.0447903	0.0403614	1.39985	0.476279	0.696454	0.893275	1.11948	1.43585	2.09961	0.5363367	0.01201362	0.00986524	0.0488308	0.0589263	0.0023313	0.00579244	0.0137215	0.0118412	0.00490488	0.0255888	0.0264001	0.0177938	0.00996814	0.0715789	0.0604166	0.0157028	0.0236254	0.0377612	0.00343558	0.00098488	0.00893965	0.04976	0.0314983	0.0342283	0.0425894	0.0195995	0.00770381	0.0167924	0.0493993	0.10824	0.0117112	0.0133786	0.020679	0.00817445	0.0436556	0.084181	0.5320711
